Date,Open,High,Low,Close,Adj Close,Volume
2022-10-25,59.040001,59.110001,57.75,58.950001,57.650227,28829900
2022-10-26,59.009998,59.779999,58.860001,59.389999,58.080524,15831400
2022-10-27,59.77,59.84,59.380001,59.529999,58.217442,16026100
2022-10-28,59.57,60.91,59.470001,60.759998,59.420319,12888900
2022-10-31,60.509998,60.57,59.669998,59.849998,58.530384,14016400
2022-11-01,60.029999,60.290001,59.369999,59.639999,58.325016,10659500
2022-11-02,59.639999,60.23,58.77,58.810001,57.513317,14549200
2022-11-03,58.110001,59.0,58.099998,58.779999,57.483978,9194000
2022-11-04,59.299999,59.59,58.560001,59.259998,57.953392,9725900
2022-11-07,59.259998,59.77,59.240002,59.490002,58.178322,8849700
2022-11-08,59.75,59.790001,58.939999,59.599998,58.285892,10081600
2022-11-09,59.59,59.639999,58.75,58.77,57.474197,10115200
2022-11-10,60.25,61.040001,59.68,60.880001,59.537674,16804800
2022-11-11,61.369999,61.450001,60.209999,61.32,59.967972,18972100
2022-11-14,61.32,61.720001,60.709999,60.73,59.39098,16361000
2022-11-15,61.130001,61.450001,60.0,60.630001,59.293186,13295800
2022-11-16,60.790001,61.029999,60.290001,60.52,59.185612,14199500
2022-11-17,60.189999,60.740002,60.130001,60.709999,59.371422,11212600
2022-11-18,60.990002,61.369999,60.799999,61.139999,59.791943,10415600
2022-11-21,61.41,62.209999,61.200001,62.080002,60.711216,15399400
2022-11-22,62.470001,62.5,62.049999,62.349998,60.975258,12319600
2022-11-23,62.490002,62.790001,62.299999,62.630001,61.249088,8990400
2022-11-25,62.73,62.810001,62.380001,62.689999,61.307766,5165500
2022-11-28,62.689999,63.099998,62.560001,62.700001,61.317547,12267500
2022-11-29,62.52,62.57,61.98,62.48,61.102398,10969600
2022-11-30,62.009998,63.68,61.75,63.610001,62.64867,30433900
2022-12-01,63.610001,64.110001,63.43,63.790001,62.825947,12001400
2022-12-02,63.610001,64.519997,63.400002,64.349998,63.377483,13643500
2022-12-05,63.41,63.799999,63.259998,63.470001,62.510784,9185100
2022-12-06,63.52,63.880001,63.23,63.439999,62.481236,10099500
2022-12-07,63.450001,63.720001,63.25,63.540001,62.579723,12307600
2022-12-08,63.599998,63.849998,63.349998,63.810001,62.845646,9946200
2022-12-09,63.610001,63.84,63.09,63.139999,62.185768,13914900
2022-12-12,63.299999,64.010002,63.009998,63.970001,63.003227,11647900
2022-12-13,64.589996,64.699997,63.799999,63.990002,63.022926,17521600
2022-12-14,64.190002,64.650002,63.57,63.990002,63.022926,12826700
2022-12-15,63.59,63.889999,62.490002,63.110001,62.156223,12212300
2022-12-16,62.75,63.139999,62.330002,62.75,61.801666,33631500
2022-12-19,62.830002,63.41,62.470001,62.84,61.890305,10919700
2022-12-20,62.82,63.150002,62.75,62.790001,61.841061,10286500
2022-12-21,63.07,64.050003,63.07,63.799999,62.835793,10411300
2022-12-22,63.419998,63.59,62.650002,63.34,62.382748,9666700
2022-12-23,63.5,63.869999,63.200001,63.82,62.855495,6463300
2022-12-27,63.93,64.290001,63.709999,64.209999,63.239597,7320700
2022-12-28,64.459999,64.650002,63.490002,63.57,62.609272,7159400
2022-12-29,63.799999,64.150002,63.700001,63.950001,62.983528,7169300
2022-12-30,63.919998,63.919998,63.169998,63.610001,62.64867,7650200
2023-01-03,63.560001,63.560001,62.18,62.950001,61.998642,12180500
2023-01-04,63.150002,63.330002,62.509998,62.919998,61.969093,13387900
2023-01-05,62.599998,62.799999,62.080002,62.200001,61.259975,9814700
2023-01-06,62.91,63.669998,62.580002,63.400002,62.441845,9990000
2023-01-09,63.299999,63.720001,62.580002,62.610001,61.66378,9442600
2023-01-10,62.599998,62.73,61.919998,62.130001,61.191036,10134600
2023-01-11,62.380001,62.560001,61.41,62.009998,61.072845,10823000
2023-01-12,62.110001,62.18,60.970001,61.209999,60.284939,13907300
2023-01-13,60.700001,61.459999,60.59,61.43,60.501614,13986400
2023-01-17,61.73,62.380001,61.560001,61.68,60.747837,18327800
2023-01-18,61.509998,61.59,59.68,59.810001,58.906097,19679400
2023-01-19,59.73,60.639999,59.709999,59.720001,58.817455,14894500
2023-01-20,59.720001,60.09,59.400002,60.080002,59.172016,14237700
2023-01-23,60.279999,60.57,60.049999,60.23,59.319748,12613400
2023-01-24,60.080002,61.849998,59.799999,60.549999,59.634914,10103300
2023-01-25,60.200001,60.939999,59.889999,60.93,60.009171,11265800
2023-01-26,60.810001,61.099998,60.57,60.810001,59.890987,11884800
2023-01-27,60.84,60.959999,60.369999,60.490002,59.575821,14087000
2023-01-30,60.540001,61.169998,60.459999,60.639999,59.723549,15632000
2023-01-31,60.98,61.34,60.509998,61.32,60.393276,14344400
2023-02-01,61.139999,61.580002,60.619999,61.330002,60.403126,12535400
2023-02-02,60.799999,61.02,59.91,60.279999,59.368992,16947200
2023-02-03,60.349998,60.419998,59.23,59.830002,58.925793,15404400
2023-02-06,59.790001,60.34,59.720001,60.169998,59.260654,11330900
2023-02-07,59.669998,60.240002,59.540001,60.07,59.162167,14922700
2023-02-08,59.919998,59.919998,59.59,59.720001,58.817455,11012000
2023-02-09,60.150002,60.32,59.599998,59.619999,58.718964,12515300
2023-02-10,59.720001,59.900002,58.880001,59.619999,58.718964,14420700
2023-02-13,59.900002,60.759998,59.73,60.599998,59.684158,16191800
2023-02-14,60.209999,60.900002,59.560001,59.59,58.689423,20505700
2023-02-15,59.900002,59.93,59.23,59.59,58.689423,13171400
2023-02-16,59.23,59.82,58.950001,59.220001,58.325016,16538300
2023-02-17,59.5,60.23,59.380001,60.119999,59.211411,16814700
2023-02-21,59.990002,60.23,59.720001,59.799999,58.896248,14278300
2023-02-22,59.849998,60.360001,59.75,59.98,59.073524,12409600
