Date,Open,High,Low,Close,Adj Close,Volume
2022-10-25,41.740002,42.740002,41.400002,42.599998,42.599998,9671100
2022-10-26,42.439999,43.599998,42.349998,42.450001,42.450001,9601700
2022-10-27,42.98,43.959999,42.93,42.990002,42.990002,7599700
2022-10-28,43.27,43.77,42.810001,43.720001,43.720001,9134300
2022-10-31,43.650002,44.169998,43.060001,43.080002,43.080002,7777800
2022-11-01,43.599998,43.869999,42.52,42.66,42.66,8536100
2022-11-02,42.189999,42.779999,41.07,41.110001,41.110001,10264200
2022-11-03,40.57,41.810001,40.07,40.950001,40.950001,7724400
2022-11-04,41.880001,43.040001,41.830002,42.619999,42.619999,9718500
2022-11-07,43.049999,43.450001,41.869999,42.779999,42.779999,6055600
2022-11-08,42.700001,43.029999,41.720001,42.18,42.18,7091900
2022-11-09,41.580002,42.799999,41.419998,42.369999,42.369999,6343500
2022-11-10,43.950001,44.509998,43.02,44.330002,44.330002,9378700
2022-11-11,44.639999,45.41,44.220001,44.709999,44.709999,8173400
2022-11-14,44.150002,44.98,44.0,44.029999,44.029999,5912400
2022-11-15,44.889999,45.57,43.41,44.040001,44.040001,7062900
2022-11-16,43.5,43.93,43.07,43.290001,43.290001,4851900
2022-11-17,42.529999,43.349998,42.279999,43.25,43.25,4288700
2022-11-18,43.939999,44.810001,43.279999,43.82,43.82,4883400
2022-11-21,43.869999,44.299999,43.220001,43.43,43.43,4047100
2022-11-22,43.560001,43.91,42.830002,43.43,43.43,3249700
2022-11-23,43.529999,44.02,43.16,43.689999,43.689999,3380500
2022-11-25,43.599998,44.59,43.540001,44.419998,44.419998,2398400
2022-11-28,43.93,43.959999,42.990002,43.02,43.02,6022900
2022-11-29,42.98,43.84,42.970001,43.689999,43.689999,4434100
2022-11-30,43.66,44.18,43.09,44.169998,44.169998,4549000
2022-12-01,44.299999,44.619999,43.630001,43.889999,43.889999,3906100
2022-12-02,43.299999,44.27,43.110001,43.889999,43.889999,4529000
2022-12-05,44.48,45.860001,44.290001,45.029999,45.029999,11174100
2022-12-06,45.209999,45.970001,44.919998,45.919998,45.919998,7601800
2022-12-07,45.689999,45.689999,43.900002,44.060001,44.060001,8126500
2022-12-08,44.380001,44.880001,42.299999,42.799999,42.799999,8779400
2022-12-09,42.299999,43.110001,42.209999,43.040001,43.040001,5791800
2022-12-12,43.0,44.34,42.759998,44.240002,44.240002,5297100
2022-12-13,45.5,45.57,40.919998,41.169998,41.169998,18385100
2022-12-14,41.669998,41.990002,39.639999,40.099998,40.099998,13887300
2022-12-15,39.650002,40.07,38.150002,38.549999,38.549999,10398300
2022-12-16,38.52,39.119999,37.84,38.43,38.43,11429900
2022-12-19,38.669998,38.860001,37.889999,37.98,37.98,5432500
2022-12-20,37.959999,38.619999,37.849998,38.549999,38.549999,5512600
2022-12-21,38.59,39.439999,38.59,39.0,39.0,6047300
2022-12-22,38.779999,38.98,37.169998,38.279999,38.279999,7246400
2022-12-23,38.360001,38.48,37.77,38.389999,38.389999,4262500
2022-12-27,38.200001,38.990002,37.720001,38.200001,38.200001,6654000
2022-12-28,38.34,38.549999,37.220001,37.290001,37.290001,6402600
2022-12-29,37.380001,38.240002,37.32,37.919998,37.919998,5890600
2022-12-30,37.59,38.060001,37.459999,37.700001,37.700001,6295800
2023-01-03,38.220001,38.25,36.82,37.209999,37.209999,8149600
2023-01-04,37.619999,39.849998,37.560001,39.720001,39.720001,8743700
2023-01-05,39.599998,41.27,39.43,41.240002,41.240002,8292700
2023-01-06,41.41,42.279999,41.049999,42.240002,42.240002,7728200
2023-01-09,42.57,44.189999,42.259998,43.349998,43.349998,10072200
2023-01-10,43.040001,45.759998,43.040001,45.75,45.75,10584300
2023-01-11,45.490002,47.779999,45.41,47.709999,47.709999,16692500
2023-01-12,48.610001,51.32,48.560001,51.299999,51.299999,21249700
2023-01-13,49.689999,51.709999,49.66,51.650002,51.650002,15893600
2023-01-17,51.099998,51.59,49.939999,51.200001,51.200001,20025400
2023-01-18,53.099998,53.259998,48.52,48.860001,48.860001,31617600
2023-01-19,48.290001,48.580002,46.880001,48.369999,48.369999,15602000
2023-01-20,48.669998,49.68,48.419998,49.459999,49.459999,9431800
2023-01-23,49.470001,49.869999,48.799999,49.279999,49.279999,7375100
2023-01-24,49.02,50.290001,48.869999,49.299999,49.299999,5412200
2023-01-25,49.09,50.860001,49.040001,50.279999,50.279999,8658000
2023-01-26,50.400002,50.689999,48.799999,49.450001,49.450001,7688900
2023-01-27,49.34,49.599998,48.630001,48.73,48.73,6500100
2023-01-30,48.299999,49.439999,48.09,48.209999,48.209999,6112400
2023-01-31,48.400002,49.240002,47.98,48.959999,48.959999,5352300
2023-02-01,48.84,50.259998,48.279999,50.220001,50.220001,7826600
2023-02-02,50.470001,52.34,50.34,52.310001,52.310001,11135500
2023-02-03,51.849998,52.130001,50.959999,51.119999,51.119999,6959200
2023-02-06,50.360001,51.130001,50.169998,50.919998,50.919998,4996900
2023-02-07,50.869999,51.09,49.540001,50.75,50.75,4854400
2023-02-08,50.98,51.299999,49.380001,50.77,50.77,7367400
2023-02-09,50.98,51.290001,49.610001,49.82,49.82,5215700
2023-02-10,49.119999,49.349998,48.400002,48.860001,48.860001,6144100
2023-02-13,48.869999,49.400002,48.630001,49.189999,49.189999,4356400
2023-02-14,49.049999,50.299999,48.849998,50.060001,50.060001,6199600
2023-02-15,49.330002,50.169998,49.150002,49.91,49.91,3673900
2023-02-16,49.509998,49.720001,48.779999,48.990002,48.990002,5472300
2023-02-17,48.98,49.799999,48.349998,49.630001,49.630001,4860500
2023-02-21,49.09,49.389999,47.810001,48.200001,48.200001,5385600
2023-02-22,48.07,48.93,47.77,48.779999,48.779999,4622100
2023-02-23,49.48,51.450001,49.349998,50.580002,50.580002,8536100
2023-02-24,49.5,50.25,49.07,50.209999,50.209999,5340000
2023-02-27,50.669998,51.52,50.540001,50.700001,50.700001,4914300
2023-02-28,50.599998,52.330002,50.580002,51.959999,51.959999,6279700
2023-03-01,51.669998,52.540001,51.52,52.389999,52.389999,4876100
