Date,Open,High,Low,Close,Adj Close,Volume
2022-10-25,154.360001,156.110001,153.110001,155.429993,153.811859,1697100
2022-10-26,156.669998,158.820007,154.149994,155.039993,153.425919,2464400
2022-10-27,156.789993,158.470001,156.0,156.25,154.623337,1624700
2022-10-28,156.25,160.009995,155.289993,159.649994,157.987915,1796900
2022-10-31,158.75,162.539993,158.139999,160.110001,158.44313,2493000
2022-11-01,162.419998,163.0,159.220001,160.070007,158.403564,1573600
2022-11-02,158.960007,159.259995,152.300003,152.990005,151.397278,2596000
2022-11-03,149.789993,150.809998,143.919998,146.479996,144.955048,2929800
2022-11-04,149.440002,151.279999,147.339996,148.960007,147.409241,3342900
2022-11-07,149.539993,150.039993,145.0,148.350006,146.805588,2039600
2022-11-08,149.070007,152.720001,148.449997,150.5,148.933197,1760100
2022-11-09,148.279999,153.160004,148.080002,149.570007,148.012894,2136400
2022-11-10,155.809998,158.559998,155.800003,157.979996,156.335312,2421900
2022-11-11,160.0,164.889999,159.830002,163.779999,162.074936,2634300
2022-11-14,162.0,164.399994,159.259995,159.529999,157.869171,2082600
2022-11-15,161.300003,163.199997,159.509995,161.770004,160.085876,2003500
2022-11-16,161.759995,162.539993,160.389999,161.600006,159.917633,2063500
2022-11-17,158.300003,160.059998,157.5,159.970001,158.304596,1647100
2022-11-18,162.160004,163.119995,160.449997,161.710007,160.026489,1864900
2022-11-21,161.339996,162.759995,159.940002,160.529999,158.858765,1322100
2022-11-22,160.899994,163.259995,159.559998,162.940002,161.646469,1508800
2022-11-23,162.869995,163.5,161.089996,161.479996,160.198044,1455700
2022-11-25,161.570007,163.839996,161.25,162.529999,161.239716,918700
2022-11-28,161.740005,161.789993,158.679993,158.889999,157.628632,1856400
2022-11-29,159.0,162.149994,159.0,161.259995,159.979797,1824400
2022-11-30,160.600006,165.369995,159.520004,165.350006,164.037323,2662800
2022-12-01,165.630005,167.179993,164.25,165.190002,163.878616,1874400
